*Action(SiteID=eBayMotors|Country=US|Currency=USD|Version=403|CC=UTF-8),ItemID,Relationship,RelationshipDetails
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2004|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2004|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), RWD; Left; VIN: W, MFI, Natural; Catalytic Converter"
Revise,93154
,,Compatibility,"Year=2003|Make=Ford|Model=E-150 Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-150 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-150 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-150 Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-150|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-250|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-150 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-150 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-250|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-150 Econoline Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-150 Club Wagon|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-250|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=E-250 Econoline|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2003|Make=Ford|Model=E-150|Engine=4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Left; VIN: 2, MFI, Natural; Catalytic Converter"
Revise,93161
,,Compatibility,"Year=2000|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Isuzu|Model=Rodeo Sport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Isuzu|Model=Rodeo Sport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Honda|Model=Passport|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Right; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Isuzu|Model=Rodeo|Engine=3.2L 3165CC V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; AT; Direct-Fit 49 State (Exc CA); Right; VIN: W, MFI, Natural; Catalytic Converter"
Revise,93163
,,Compatibility,"Year=2000|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=2000|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Mazda|Model=626|Engine=2.0L 1991CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
Revise,93166
,,Compatibility,"Year=2002|Make=Toyota|Model=Camry|Engine=2.4L 2362CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Toyota|Model=Camry|Engine=2.4L 2362CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Toyota|Model=Camry|Engine=2.4L 2362CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Toyota|Model=Camry|Engine=2.4L 2357CC 144Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MPI, Natural; Rear; Catalytic Converter"
Revise,93168
,,Compatibility,"Year=2002|Make=Ford|Model=Ranger|Engine=3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated|Notes=Catalytic Converter; Calif Design; Direct-Fit 49 State (Exc CA); Front; VIN: V, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2001|Make=Mazda|Model=B3000|Engine=3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated|Notes=Catalytic Converter; Calif Design; Direct-Fit 49 State (Exc CA); Front; VIN: V, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=2002|Make=Ford|Model=Ranger|Engine=3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated|Notes=Catalytic Converter; Calif Design; Direct-Fit 49 State (Exc CA); Front; VIN: U, MFI, Natural; Catalytic Converter"
